CUSIP,Announce Date,High Discount Rate,Auction Date,High Equiv Yield,Issue Date,Price at High Rate,Dated Date,Med/Avg Discount Rate,Maturity Date,Med/Avg Equiv Yield,Low Discount Rate,Price at Med/Avg Rate,Low Equiv Yield,Allocation % at High Rate,Price at Low Rate
912795VK4,2005-07-05,3.0,2005-07-06,3.049,2005-07-07,99.766667,N/A,2.99,2005-08-04,0.0,2.98,0.000000,0.0,54.84,0.000000
912795TN1,2005-06-27,3.165,2005-06-29,3.213,2005-07-01,99.876917,N/A,3.15,2005-07-15,0.0,3.13,0.000000,0.0,70.63,0.000000
912795WG2,2005-06-23,3.22,2005-06-27,3.319,2005-06-30,98.372111,N/A,3.21,2005-12-29,0.0,3.2,0.000000,0.0,41.59,0.000000
912795VT5,2005-06-23,3.08,2005-06-27,3.147,2005-06-30,99.221444,N/A,3.06,2005-09-29,0.0,3.05,0.000000,0.0,7.87,0.000000
912795VJ7,2005-06-27,2.925,2005-06-28,2.972,2005-06-30,99.772500,N/A,2.92,2005-07-28,0.0,2.9,0.000000,0.0,84.04,0.000000
912795WF4,2005-06-16,3.175,2005-06-20,3.272,2005-06-23,98.394861,N/A,3.16,2005-12-22,0.0,3.13,0.000000,0.0,78.03,0.000000
912795VS7,2005-06-16,2.965,2005-06-20,3.029,2005-06-23,99.250514,N/A,2.96,2005-09-22,0.0,2.94,0.000000,0.0,15.71,0.000000
912795VH1,2005-06-20,2.78,2005-06-21,2.825,2005-06-23,99.783778,N/A,2.775,2005-07-21,0.0,2.75,0.000000,0.0,89.45,0.000000
912795WE7,2005-06-09,3.12,2005-06-13,3.214,2005-06-16,98.422667,N/A,3.105,2005-12-15,0.0,3.07,0.000000,0.0,57.00,0.000000
912795VR9,2005-06-09,2.975,2005-06-13,3.039,2005-06-16,99.247986,N/A,2.965,2005-09-15,0.0,2.94,0.000000,0.0,55.17,0.000000
912795VG3,2005-06-13,2.735,2005-06-14,2.779,2005-06-16,99.787278,N/A,2.73,2005-07-14,0.0,2.71,0.000000,0.0,93.39,0.000000
912795WD9,2005-06-02,3.06,2005-06-06,3.151,2005-06-09,98.453000,N/A,3.05,2005-12-08,0.0,3.04,0.000000,0.0,50.48,0.000000
912795VQ1,2005-06-02,2.965,2005-06-06,3.029,2005-06-09,99.250514,N/A,2.95,2005-09-08,0.0,2.92,0.000000,0.0,25.77,0.000000
912795VF5,2005-06-06,2.775,2005-06-07,2.82,2005-06-09,99.784167,N/A,2.765,2005-07-07,0.0,2.75,0.000000,0.0,12.36,0.000000
912795TM3,2005-06-02,2.94,2005-06-06,2.983,2005-06-07,99.934667,N/A,2.93,2005-06-15,0.0,2.9,0.000000,0.0,61.23,0.000000
912795TM3,2005-05-31,2.935,2005-06-02,2.979,2005-06-03,99.902167,N/A,2.92,2005-06-15,0.0,2.9,0.000000,0.0,33.34,0.000000
912795WC1,2005-05-26,3.08,2005-05-31,3.172,2005-06-02,98.442889,N/A,3.07,2005-12-01,0.0,3.05,0.000000,0.0,97.65,0.000000
912795VP3,2005-05-26,2.935,2005-05-31,2.998,2005-06-02,99.258097,N/A,2.915,2005-09-01,0.0,2.9,0.000000,0.0,10.71,0.000000
912795SV4,2005-05-31,2.74,2005-06-01,2.784,2005-06-02,99.786889,N/A,2.73,2005-06-30,0.0,2.7,0.000000,0.0,68.55,0.000000
912795TM3,2005-05-26,2.895,2005-05-31,2.939,2005-06-01,99.887417,N/A,2.87,2005-06-15,0.0,2.85,0.000000,0.0,58.34,0.000000
912795WB3,2005-05-19,3.11,2005-05-23,3.204,2005-05-26,98.419083,N/A,3.09,2005-11-25,0.0,3.07,0.000000,0.0,36.99,0.000000
912795VN8,2005-05-19,2.895,2005-05-23,2.957,2005-05-26,99.268208,N/A,2.87,2005-08-25,0.0,2.85,0.000000,0.0,62.40,0.000000
912795SU6,2005-05-23,2.765,2005-05-24,2.809,2005-05-26,99.784944,N/A,2.74,2005-06-23,0.0,2.71,0.000000,0.0,37.63,0.000000
912795WA5,2005-05-12,3.07,2005-05-16,3.162,2005-05-19,98.447944,N/A,3.045,2005-11-17,0.0,3.02,0.000000,0.0,14.64,0.000000
912795VM0,2005-05-12,2.8,2005-05-16,2.859,2005-05-19,99.292222,N/A,2.775,2005-08-18,0.0,2.76,0.000000,0.0,25.24,0.000000
912795ST9,2005-05-16,2.55,2005-05-17,2.591,2005-05-19,99.801667,N/A,2.52,2005-06-16,0.0,2.5,0.000000,0.0,35.36,0.000000
912795VZ1,2005-05-05,3.12,2005-05-09,3.214,2005-05-12,98.422667,N/A,3.1,2005-11-10,0.0,2.13,0.000000,0.0,19.39,0.000000
912795VL2,2005-05-05,2.85,2005-05-09,2.911,2005-05-12,99.279583,N/A,2.84,2005-08-11,0.0,2.83,0.000000,0.0,90.57,0.000000
912795SS1,2005-05-09,2.575,2005-05-10,2.616,2005-05-12,99.799722,N/A,2.57,2005-06-09,0.0,2.55,0.000000,0.0,48.54,0.000000
912795VY4,2005-04-28,3.085,2005-05-02,3.177,2005-05-05,98.440361,N/A,3.075,2005-11-03,0.0,3.05,0.000000,0.0,97.02,0.000000
912795VK4,2005-04-28,2.87,2005-05-02,2.931,2005-05-05,99.274528,N/A,2.85,2005-08-04,0.0,2.8,0.000000,0.0,25.04,0.000000
912795SR3,2005-05-02,2.605,2005-05-03,2.647,2005-05-05,99.797389,N/A,2.6,2005-06-02,0.0,2.55,0.000000,0.0,55.26,0.000000
912795VX6,2005-04-21,3.09,2005-04-25,3.183,2005-04-28,98.437833,N/A,3.08,2005-10-27,0.0,3.055,0.000000,0.0,65.14,0.000000
912795VJ7,2005-04-21,2.88,2005-04-25,2.941,2005-04-28,99.272000,N/A,2.87,2005-07-28,0.0,2.85,0.000000,0.0,81.45,0.000000
912795SQ5,2005-04-25,2.69,2005-04-26,2.733,2005-04-28,99.790778,N/A,2.685,2005-05-26,0.0,2.67,0.000000,0.0,60.75,0.000000
912795VW8,2005-04-14,3.04,2005-04-18,3.13,2005-04-21,98.463111,N/A,3.02,2005-10-20,0.0,3.0,0.000000,0.0,17.52,0.000000
912795VH1,2005-04-14,2.805,2005-04-18,2.864,2005-04-21,99.290958,N/A,2.785,2005-07-21,0.0,2.76,0.000000,0.0,26.36,0.000000
912795SP7,2005-04-18,2.69,2005-04-19,2.733,2005-04-21,99.790778,N/A,2.665,2005-05-19,0.0,2.57,0.000000,0.0,77.63,0.000000
912795VV0,2005-04-07,3.065,2005-04-11,3.156,2005-04-14,98.450472,N/A,3.055,2005-10-13,0.0,3.03,0.000000,0.0,97.43,0.000000
912795VG3,2005-04-07,2.71,2005-04-11,2.767,2005-04-14,99.314972,N/A,2.7,2005-07-14,0.0,2.7,0.000000,0.0,50.72,0.000000
912795SN2,2005-04-11,2.555,2005-04-12,2.596,2005-04-14,99.801278,N/A,2.54,2005-05-12,0.0,2.53,0.000000,0.0,62.01,0.000000
912795TL5,2005-04-11,2.64,2005-04-13,2.677,2005-04-14,99.970667,N/A,2.62,2005-04-18,0.0,2.6,0.000000,0.0,56.32,0.000000
912795VU2,2005-03-31,3.035,2005-04-04,3.125,2005-04-07,98.465639,N/A,3.03,2005-10-06,0.0,2.94,0.000000,0.0,88.70,0.000000
912795VF5,2005-03-31,2.735,2005-04-04,2.792,2005-04-07,99.308653,N/A,2.725,2005-07-07,0.0,2.71,0.000000,0.0,97.60,0.000000
912795SM4,2005-04-04,2.585,2005-04-05,2.626,2005-04-07,99.798944,N/A,2.575,2005-05-05,0.0,2.55,0.000000,0.0,27.43,0.000000
912795TK7,2005-04-04,2.66,2005-04-06,2.699,2005-04-07,99.940889,N/A,2.64,2005-04-15,0.0,2.62,0.000000,0.0,3.05,0.000000
912795TK7,2005-03-28,2.72,2005-03-30,2.761,2005-04-01,99.894222,N/A,2.705,2005-04-15,0.0,2.68,0.000000,0.0,86.95,0.000000
912795VT5,2005-03-24,3.09,2005-03-28,3.183,2005-03-31,98.437833,N/A,3.075,2005-09-29,0.0,3.06,0.000000,0.0,27.95,0.000000
912795SV4,2005-03-24,2.78,2005-03-28,2.839,2005-03-31,99.297278,N/A,2.77,2005-06-30,0.0,2.76,0.000000,0.0,16.19,0.000000
912795SL6,2005-03-28,2.65,2005-03-29,2.692,2005-03-31,99.793889,N/A,2.64,2005-04-28,0.0,2.61,0.000000,0.0,16.92,0.000000
912795VS7,2005-03-17,3.035,2005-03-21,3.125,2005-03-24,98.465639,N/A,3.03,2005-09-22,0.0,3.0,0.000000,0.0,83.60,0.000000
912795SU6,2005-03-17,2.8,2005-03-21,2.859,2005-03-24,99.292222,N/A,2.775,2005-06-23,0.0,2.75,0.000000,0.0,15.29,0.000000
912795SK8,2005-03-21,2.7,2005-03-22,2.743,2005-03-24,99.790000,N/A,2.68,2005-04-21,0.0,2.66,0.000000,0.0,13.42,0.000000
912795VR9,2005-03-10,3.0,2005-03-14,3.089,2005-03-17,98.483333,N/A,2.985,2005-09-15,0.0,2.97,0.000000,0.0,44.07,0.000000
912795ST9,2005-03-10,2.735,2005-03-14,2.792,2005-03-17,99.308653,N/A,2.725,2005-06-16,0.0,2.705,0.000000,0.0,46.58,0.000000
912795SJ1,2005-03-14,2.645,2005-03-15,2.687,2005-03-17,99.794278,N/A,2.63,2005-04-14,0.0,2.615,0.000000,0.0,57.01,0.000000
912795VQ1,2005-03-03,2.935,2005-03-07,3.021,2005-03-10,98.516194,N/A,2.925,2005-09-08,0.0,2.92,0.000000,0.0,64.82,0.000000
912795SS1,2005-03-03,2.71,2005-03-07,2.767,2005-03-10,99.314972,N/A,2.7,2005-06-09,0.0,2.68,0.000000,0.0,78.04,0.000000
912795SH5,2005-03-07,2.565,2005-03-08,2.606,2005-03-10,99.800500,N/A,2.56,2005-04-07,0.0,2.55,0.000000,0.0,88.79,0.000000
912795TJ0,2005-03-03,2.465,2005-03-07,2.5,2005-03-08,99.952069,N/A,2.45,2005-03-15,0.0,2.45,0.000000,0.0,67.12,0.000000
912795VP3,2005-02-24,2.925,2005-02-28,3.01,2005-03-03,98.521250,N/A,2.91,2005-09-01,0.0,2.895,0.000000,0.0,38.72,0.000000
912795SR3,2005-02-24,2.715,2005-02-28,2.772,2005-03-03,99.313708,N/A,2.705,2005-06-02,0.0,2.69,0.000000,0.0,44.26,0.000000
912795SG7,2005-02-28,2.51,2005-03-01,2.55,2005-03-03,99.804778,N/A,2.5,2005-03-31,0.0,2.48,0.000000,0.0,60.34,0.000000
912795TJ0,2005-02-28,2.44,2005-03-02,2.476,2005-03-03,99.918667,N/A,2.44,2005-03-15,0.0,2.41,0.000000,0.0,89.46,0.000000
912795VN8,2005-02-17,2.85,2005-02-22,2.932,2005-02-24,98.559167,N/A,2.835,2005-08-25,0.0,2.82,0.000000,0.0,1.59,0.000000
912795SQ5,2005-02-17,2.615,2005-02-22,2.669,2005-02-24,99.338986,N/A,2.6,2005-05-26,0.0,2.585,0.000000,0.0,38.93,0.000000
912795SF9,2005-02-22,2.42,2005-02-23,2.458,2005-02-24,99.811778,N/A,2.405,2005-03-24,0.0,2.39,0.000000,0.0,84.37,0.000000
912795VM0,2005-02-10,2.76,2005-02-14,2.838,2005-02-17,98.604667,N/A,2.75,2005-08-18,0.0,2.525,0.000000,0.0,73.33,0.000000
912795SP7,2005-02-10,2.54,2005-02-14,2.592,2005-02-17,99.357944,N/A,2.525,2005-05-19,0.0,2.5,0.000000,0.0,66.07,0.000000
912795SE2,2005-02-14,2.355,2005-02-15,2.392,2005-02-17,99.816833,N/A,2.34,2005-03-17,0.0,2.32,0.000000,0.0,5.18,0.000000
912795TH4,2005-02-07,2.38,2005-02-09,2.413,2005-02-11,99.980167,N/A,2.37,2005-02-14,0.0,2.32,0.000000,0.0,75.00,0.000000
912795VL2,2005-02-03,2.71,2005-02-07,2.786,2005-02-10,98.629944,N/A,2.705,2005-08-11,0.0,2.69,0.000000,0.0,60.17,0.000000
912795SN2,2005-02-03,2.48,2005-02-07,2.53,2005-02-10,99.373111,N/A,2.47,2005-05-12,0.0,2.45,0.000000,0.0,10.27,0.000000
912795SD4,2005-02-07,2.3,2005-02-08,2.336,2005-02-10,99.821111,N/A,2.29,2005-03-10,0.0,2.28,0.000000,0.0,42.70,0.000000
912795VK4,2005-01-27,2.71,2005-01-31,2.786,2005-02-03,98.629944,N/A,2.7,2005-08-04,0.0,2.68,0.000000,0.0,62.18,0.000000
912795SM4,2005-01-27,2.475,2005-01-31,2.525,2005-02-03,99.374375,N/A,2.46,2005-05-05,0.0,2.44,0.000000,0.0,37.68,0.000000
912795SC6,2005-01-31,2.195,2005-02-01,2.229,2005-02-03,99.829278,N/A,2.175,2005-03-03,0.0,2.16,0.000000,0.0,1.50,0.000000
912795VJ7,2005-01-20,2.61,2005-01-24,2.682,2005-01-27,98.680500,N/A,2.6,2005-07-28,0.0,2.58,0.000000,0.0,17.80,0.000000
912795SL6,2005-01-20,2.32,2005-01-24,2.366,2005-01-27,99.413556,N/A,2.3,2005-04-28,0.0,2.28,0.000000,0.0,74.19,0.000000
912795SB8,2005-01-24,2.03,2005-01-25,2.061,2005-01-27,99.842111,N/A,2.0,2005-02-24,0.0,1.98,0.000000,0.0,25.48,0.000000
912795VH1,2005-01-13,2.635,2005-01-18,2.708,2005-01-20,98.667861,N/A,2.63,2005-07-21,0.0,2.61,0.000000,0.0,16.54,0.000000
912795SK8,2005-01-13,2.36,2005-01-18,2.407,2005-01-20,99.403444,N/A,2.355,2005-04-21,0.0,2.34,0.000000,0.0,92.39,0.000000
912795SA0,2005-01-18,1.91,2005-01-19,1.939,2005-01-20,99.851444,N/A,1.9,2005-02-17,0.0,1.85,0.000000,0.0,79.72,0.000000
912795VG3,2005-01-06,2.6,2005-01-10,2.671,2005-01-13,98.685556,N/A,2.595,2005-07-14,0.0,2.58,0.000000,0.0,69.67,0.000000
912795SJ1,2005-01-06,2.33,2005-01-10,2.376,2005-01-13,99.411028,N/A,2.32,2005-04-14,0.0,2.3,0.000000,0.0,51.19,0.000000
912795RZ6,2005-01-10,1.98,2005-01-11,2.011,2005-01-13,99.846000,N/A,1.98,2005-02-10,0.0,1.97,0.000000,0.0,95.63,0.000000
912795TG6,2005-01-07,2.04,2005-01-11,2.069,2005-01-13,99.971667,N/A,2.04,2005-01-18,0.0,2.02,0.000000,0.0,93.88,0.000000
912795VF5,2004-12-30,2.56,2005-01-03,2.63,2005-01-06,98.705778,N/A,2.55,2005-07-07,0.0,2.54,0.000000,0.0,14.00,0.000000
912795SH5,2004-12-30,2.275,2005-01-03,2.32,2005-01-06,99.424931,N/A,2.27,2005-04-07,0.0,2.24,0.000000,0.0,82.08,0.000000
912795RY9,2005-01-03,2.0,2005-01-04,2.031,2005-01-06,99.844444,N/A,1.995,2005-02-03,0.0,1.975,0.000000,0.0,89.59,0.000000
912795TG6,2004-12-28,2.09,2004-12-30,2.121,2005-01-03,99.912917,N/A,2.07,2005-01-18,0.0,2.03,0.000000,0.0,78.75,0.000000
912795SV4,2004-12-23,2.56,2004-12-27,2.63,2004-12-30,98.705778,N/A,2.54,2005-06-30,0.0,2.52,0.000000,0.0,50.30,0.000000
912795SG7,2004-12-23,2.225,2004-12-27,2.269,2004-12-30,99.437569,N/A,2.205,2005-03-31,0.0,2.18,0.000000,0.0,40.98,0.000000
912795RX1,2004-12-27,1.84,2004-12-28,1.868,2004-12-30,99.856889,N/A,1.825,2005-01-27,0.0,1.8,0.000000,0.0,23.78,0.000000
912795SU6,2004-12-16,2.465,2004-12-20,2.531,2004-12-23,98.753806,N/A,2.455,2005-06-23,0.0,2.43,0.000000,0.0,90.20,0.000000
912795SF9,2004-12-16,2.18,2004-12-20,2.223,2004-12-23,99.448944,N/A,2.17,2005-03-24,0.0,2.15,0.000000,0.0,54.22,0.000000
912795RW3,2004-12-20,1.88,2004-12-21,1.909,2004-12-23,99.853778,N/A,1.865,2005-01-20,0.0,1.85,0.000000,0.0,94.92,0.000000
912795ST9,2004-12-09,2.425,2004-12-13,2.489,2004-12-16,98.774028,N/A,2.415,2005-06-16,0.0,2.4,0.000000,0.0,78.33,0.000000
912795SE2,2004-12-09,2.2,2004-12-13,2.243,2004-12-16,99.443889,N/A,2.19,2005-03-17,0.0,2.18,0.000000,0.0,46.43,0.000000
912795RV5,2004-12-13,1.96,2004-12-14,1.99,2004-12-16,99.847556,N/A,1.95,2005-01-13,0.0,1.94,0.000000,0.0,93.00,0.000000
912795SS1,2004-12-02,2.38,2004-12-06,2.442,2004-12-09,98.796778,N/A,2.365,2005-06-09,0.0,2.35,0.000000,0.0,5.72,0.000000
912795SD4,2004-12-02,2.21,2004-12-06,2.253,2004-12-09,99.441361,N/A,2.21,2005-03-10,0.0,2.2,0.000000,0.0,98.26,0.000000
912795RU7,2004-12-06,2.05,2004-12-07,2.082,2004-12-09,99.840556,N/A,2.045,2005-01-06,0.0,2.035,0.000000,0.0,75.27,0.000000
912795TF8,2004-12-02,1.98,2004-12-03,2.008,2004-12-07,99.956000,N/A,1.97,2004-12-15,0.0,1.95,0.000000,0.0,81.71,0.000000
912795TF8,2004-11-30,1.96,2004-12-01,1.989,2004-12-03,99.934667,N/A,1.955,2004-12-15,0.0,1.94,0.000000,0.0,54.07,0.000000
912795SR3,2004-11-24,2.395,2004-11-29,2.458,2004-12-02,98.789194,N/A,2.38,2005-06-02,0.0,2.36,0.000000,0.0,52.65,0.000000
912795SC6,2004-11-24,2.195,2004-11-29,2.238,2004-12-02,99.445153,N/A,2.185,2005-03-03,0.0,2.17,0.000000,0.0,45.78,0.000000
912795RT0,2004-11-29,2.035,2004-11-30,2.067,2004-12-02,99.841722,N/A,2.025,2004-12-30,0.0,2.02,0.000000,0.0,85.33,0.000000
912795TF8,2004-11-29,1.95,2004-11-30,1.979,2004-12-01,99.924167,N/A,1.935,2004-12-15,0.0,1.9,0.000000,0.0,71.80,0.000000
912795SQ5,2004-11-19,2.365,2004-11-22,2.427,2004-11-26,98.810931,N/A,2.35,2005-05-26,0.0,2.33,0.000000,0.0,84.57,0.000000
912795SB8,2004-11-19,2.155,2004-11-22,2.197,2004-11-26,99.461250,N/A,2.15,2005-02-24,0.0,2.14,0.000000,0.0,78.59,0.000000
912795RS2,2004-11-22,1.95,2004-11-23,1.98,2004-11-26,99.853750,N/A,1.935,2004-12-23,0.0,1.92,0.000000,0.0,14.90,0.000000
912795RR4,2004-11-19,1.925,2004-11-19,1.954,2004-11-23,99.877014,N/A,1.91,2004-12-16,0.0,1.89,0.000000,0.0,51.19,0.000000
912795SP7,2004-11-10,2.28,2004-11-15,2.339,2004-11-18,98.847333,N/A,2.265,2005-05-19,0.0,2.25,0.000000,0.0,82.81,0.000000
912795SA0,2004-11-10,2.075,2004-11-15,2.115,2004-11-18,99.475486,N/A,2.065,2005-02-17,0.0,2.05,0.000000,0.0,41.93,0.000000
912795TE1,2004-11-17,1.89,2004-11-17,1.917,2004-11-18,99.973750,N/A,1.88,2004-11-23,0.0,1.85,0.000000,0.0,86.91,0.000000
912795SN2,2004-11-04,2.26,2004-11-08,2.318,2004-11-12,98.863722,N/A,2.25,2005-05-12,0.0,2.23,0.000000,0.0,83.45,0.000000
912795RZ6,2004-11-04,2.045,2004-11-08,2.084,2004-11-12,99.488750,N/A,2.03,2005-02-10,0.0,2.01,0.000000,0.0,15.87,0.000000
912795RQ6,2004-11-08,1.9,2004-11-09,1.929,2004-11-12,99.857500,N/A,1.895,2004-12-09,0.0,1.87,0.000000,0.0,56.81,0.000000
912795SM4,2004-10-28,2.14,2004-11-01,2.193,2004-11-04,98.918111,N/A,2.13,2005-05-05,0.0,2.1,0.000000,0.0,14.70,0.000000
912795RY9,2004-10-28,1.95,2004-11-01,1.987,2004-11-04,99.507083,N/A,1.93,2005-02-03,0.0,1.91,0.000000,0.0,15.56,0.000000
912795RP8,2004-11-01,1.835,2004-11-02,1.863,2004-11-04,99.857278,N/A,1.825,2004-12-02,0.0,1.8,0.000000,0.0,4.94,0.000000
912795SL6,2004-10-21,2.04,2004-10-25,2.09,2004-10-28,98.968667,N/A,2.015,2005-04-28,0.0,1.03,0.000000,0.0,69.52,0.000000
912795RX1,2004-10-21,1.855,2004-10-25,1.89,2004-10-28,99.531097,N/A,1.84,2005-01-27,0.0,1.83,0.000000,0.0,74.77,0.000000
912795RN3,2004-10-25,1.76,2004-10-26,1.787,2004-10-28,99.858222,N/A,1.74,2004-11-26,0.0,1.71,0.000000,0.0,81.00,0.000000
912795SK8,2004-10-14,1.99,2004-10-18,2.038,2004-10-21,98.993944,N/A,1.975,2005-04-21,0.0,1.95,0.000000,0.0,40.73,0.000000
912795RW3,2004-10-14,1.77,2004-10-18,1.803,2004-10-21,99.552583,N/A,1.75,2005-01-20,0.0,1.735,0.000000,0.0,17.43,0.000000
912795RM5,2004-10-18,1.57,2004-10-19,1.594,2004-10-21,99.877889,N/A,1.56,2004-11-18,0.0,1.55,0.000000,0.0,93.99,0.000000
912795SJ1,2004-10-07,1.955,2004-10-12,2.002,2004-10-14,99.011639,N/A,1.945,2005-04-14,0.0,1.93,0.000000,0.0,13.37,0.000000
912795RV5,2004-10-07,1.68,2004-10-12,1.711,2004-10-14,99.575333,N/A,1.67,2005-01-13,0.0,1.65,0.000000,0.0,96.30,0.000000
912795RL7,2004-10-12,1.555,2004-10-13,1.579,2004-10-14,99.874736,N/A,1.55,2004-11-12,0.0,1.54,0.000000,0.0,74.10,0.000000
912795TD3,2004-10-07,1.68,2004-10-12,1.703,2004-10-13,99.990667,N/A,1.68,2004-10-15,0.0,1.67,0.000000,0.0,83.77,0.000000
912795SH5,2004-09-30,1.99,2004-10-04,2.038,2004-10-07,98.993944,N/A,1.97,2005-04-07,0.0,1.95,0.000000,0.0,5.38,0.000000
912795RU7,2004-09-30,1.685,2004-10-04,1.716,2004-10-07,99.574069,N/A,1.675,2005-01-06,0.0,1.67,0.000000,0.0,90.79,0.000000
912795RK9,2004-10-04,1.53,2004-10-05,1.553,2004-10-07,99.881000,N/A,1.525,2004-11-04,0.0,1.51,0.000000,0.0,89.42,0.000000
912795TD3,2004-09-28,1.595,2004-09-29,1.618,2004-10-01,99.937972,N/A,1.585,2004-10-15,0.0,1.55,0.000000,0.0,39.71,0.000000
912795SG7,2004-09-23,1.95,2004-09-27,1.997,2004-09-30,99.014167,N/A,1.94,2005-03-31,0.0,1.92,0.000000,0.0,48.92,0.000000
912795RT0,2004-09-23,1.71,2004-09-27,1.741,2004-09-30,99.567750,N/A,1.7,2004-12-30,0.0,1.68,0.000000,0.0,13.49,0.000000
912795RJ2,2004-09-27,1.59,2004-09-28,1.614,2004-09-30,99.876333,N/A,1.585,2004-10-28,0.0,1.56,0.000000,0.0,65.16,0.000000
912795SF9,2004-09-16,1.87,2004-09-20,1.914,2004-09-23,99.054611,N/A,1.855,2005-03-24,0.0,1.845,0.000000,0.0,1.31,0.000000
912795RS2,2004-09-16,1.685,2004-09-20,1.716,2004-09-23,99.574069,N/A,1.67,2004-12-23,0.0,1.66,0.000000,0.0,9.11,0.000000
912795RH6,2004-09-20,1.605,2004-09-21,1.629,2004-09-23,99.875167,N/A,1.595,2004-10-21,0.0,1.58,0.000000,0.0,35.22,0.000000
912795SE2,2004-09-09,1.84,2004-09-13,1.883,2004-09-16,99.070,N/A,1.83,2005-03-17,0.0,1.82,0.000,0.0,52.77,0.000
912795RR4,2004-09-09,1.64,2004-09-13,1.671,2004-09-16,99.585,N/A,1.64,2004-12-16,0.0,1.63,0.000,0.0,94.23,0.000
912795RG8,2004-09-13,1.525,2004-09-14,1.553,2004-09-16,99.881,N/A,1.515,2004-10-14,0.0,1.49,0.000,0.0,43.65,0.000
912795SD4,2004-09-02,1.86,2004-09-07,1.903,2004-09-09,99.060,N/A,1.85,2005-03-10,0.0,1.835,0.000,0.0,56.50,0.000
912795RQ6,2004-09-02,1.635,2004-09-07,1.663,2004-09-09,99.587,N/A,1.63,2004-12-09,0.0,1.61,0.000,0.0,82.31,0.000
912795RF0,2004-09-07,1.54,2004-09-08,1.566,2004-09-09,99.880,N/A,1.525,2004-10-07,0.0,1.515,0.000,0.0,40.10,0.000
912795TC5,2004-09-03,1.48,2004-09-07,1.513,2004-09-08,99.971,N/A,1.475,2004-09-15,0.0,1.46,0.000,0.0,79.17,0.000
912795TC5,2004-08-27,1.46,2004-09-02,1.491,2004-09-03,99.951,N/A,1.455,2004-09-15,0.0,1.42,0.000,0.0,91.18,0.000
912795SC6,2004-08-26,1.775,2004-08-30,1.815,2004-09-02,99.103,N/A,1.765,2005-03-03,0.0,1.745,0.000,0.0,8.74,0.000
912795RP8,2004-08-26,1.58,2004-08-30,1.607,2004-09-02,99.601,N/A,1.565,2004-12-02,0.0,1.56,0.000,0.0,44.10,0.000
912795RE3,2004-08-30,1.425,2004-08-31,1.449,2004-09-02,99.889,N/A,1.41,2004-09-30,0.0,1.4,0.000,0.0,10.14,0.000
912795TC5,2004-08-27,1.48,2004-08-31,1.513,2004-09-01,99.942,N/A,1.47,2004-09-15,0.0,1.4,0.000,0.0,64.49,0.000
912795SB8,2004-08-19,1.75,2004-08-23,1.791,2004-08-26,99.115,N/A,1.74,2005-02-24,0.0,1.71,0.000,0.0,27.54,0.000
912795RN3,2004-08-19,1.515,2004-08-23,1.541,2004-08-26,99.613,N/A,1.5,2004-11-26,0.0,1.5,0.000,0.0,72.27,0.000
912795RD5,2004-08-23,1.36,2004-08-24,1.383,2004-08-26,99.894,N/A,1.35,2004-09-23,0.0,1.34,0.000,0.0,57.42,0.000
912795SA0,2004-08-12,1.725,2004-08-16,1.764,2004-08-19,99.128,N/A,1.71,2005-02-17,0.0,1.69,0.000,0.0,10.83,0.000
912795RM5,2004-08-12,1.47,2004-08-16,1.498,2004-08-19,99.628,N/A,1.465,2004-11-18,0.0,1.45,0.000,0.0,86.07,0.000
912795RC7,2004-08-16,1.36,2004-08-17,1.383,2004-08-19,99.894,N/A,1.35,2004-09-16,0.0,1.34,0.000,0.0,80.20,0.000
912795RZ6,2004-08-05,1.665,2004-08-09,1.703,2004-08-12,99.158,N/A,1.65,2005-02-10,0.0,1.63,0.000,0.0,89.54,0.000
912795RL7,2004-08-05,1.47,2004-08-09,1.497,2004-08-12,99.624,N/A,1.455,2004-11-12,0.0,1.44,0.000,0.0,24.09,0.000
912795RB9,2004-08-09,1.4,2004-08-10,1.422,2004-08-12,99.891,N/A,1.395,2004-09-09,0.0,1.385,0.000,0.0,72.47,0.000
912795RY9,2004-07-29,1.735,2004-08-02,1.774,2004-08-05,99.123,N/A,1.72,2005-02-03,0.0,1.7,0.000,0.0,8.05,0.000
912795RK9,2004-07-29,1.465,2004-08-02,1.49,2004-08-05,99.630,N/A,1.45,2004-11-04,0.0,1.43,0.000,0.0,59.22,0.000
912795RA1,2004-08-02,1.335,2004-08-03,1.357,2004-08-05,99.896,N/A,1.33,2004-09-02,0.0,1.31,0.000,0.0,25.25,0.000
912795RX1,2004-07-22,1.735,2004-07-26,1.774,2004-07-29,99.123,N/A,1.73,2005-01-27,0.0,1.7,0.000,0.0,67.45,0.000
912795RJ2,2004-07-22,1.425,2004-07-26,1.449,2004-07-29,99.640,N/A,1.41,2004-10-28,0.0,1.4,0.000,0.0,72.04,0.000
912795QZ7,2004-07-26,1.325,2004-07-27,1.344,2004-07-29,99.897,N/A,1.315,2004-08-26,0.0,1.3,0.000,0.0,39.15,0.000
912795RW3,2004-07-15,1.65,2004-07-19,1.687,2004-07-22,99.166,N/A,1.645,2005-01-20,0.0,1.62,0.000,0.0,51.03,0.000
912795RH6,2004-07-15,1.33,2004-07-19,1.352,2004-07-22,99.664,N/A,1.32,2004-10-21,0.0,1.31,0.000,0.0,53.79,0.000
